"DATA","ABERTURA","FECHAMENTO","VARIAÇÃO","MÍNIMO","MÁXIMO","VOLUME"
"01/09/2021","118.793","119.396","0,52","118.067","119.942","33,67B"
"31/08/2021","119.738","118.781","-0,80","117.911","120.157","42,45B"
"30/08/2021","120.677","119.740","-0,78","119.354","120.684","25,73B"
"27/08/2021","118.725","120.678","1,65","118.721","120.678","27,99B"
"26/08/2021","120.817","118.724","-1,73","118.719","120.833","30,96B"
"25/08/2021","120.210","120.818","0,50","119.226","120.818","29,70B"
"24/08/2021","117.474","120.211","2,33","117.474","120.463","34,82B"
"23/08/2021","118.053","117.472","-0,49","117.062","118.445","30,88B"
"20/08/2021","117.163","118.053","0,76","116.040","118.308","35,98B"
"19/08/2021","116.641","117.165","0,45","114.801","117.453","42,66B"
"18/08/2021","117.904","116.643","-1,07","116.489","118.739","56,87B"
"17/08/2021","119.179","117.904","-1,07","116.248","119.179","41,43B"
"16/08/2021","121.191","119.180","-1,66","118.684","121.191","38,83B"
"13/08/2021","120.701","121.194","0,41","120.045","121.275","35,40B"
"12/08/2021","122.056","120.701","-1,11","120.534","122.095","37,81B"
"11/08/2021","122.203","122.056","-0,12","120.827","122.756","32,29B"
"10/08/2021","123.021","122.202","-0,66","122.061","123.513","29,92B"
"09/08/2021","122.809","123.019","0,17","122.258","123.597","29,23B"
